#############################################################
##################### Intel CPU Network #####################
#############################################################

# PyTorch

Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 56, 56, 64, 128, 3, 2, 1)	Ansor	default	{'costs': [0.000123]}	1593587844.183230
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 28, 28, 128, 256, 1, 2, 0)	Ansor	default	{'costs': [1.6e-05]}	1593587851.835438
Intel-E5-2650-v4-2.20GHz	cpu	subgraph	conv2d_bn_relu(1, 7, 7, 512, 512, 3, 1, 1)	Ansor	default	{'costs': [0.000306]}	1593587864.469640

# Ansor-TPC
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 128, 128, 128)	Ansor-TPC	default	{'costs': [8e-06]}	1593586495.582533
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 512, 32, 512)	Ansor-TPC	default	{'costs': [1.7e-05]}	1593586501.113158
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 512, 512, 512)	Ansor-TPC	default	{'costs': [0.000234]}	1593586508.140421
Intel-E5-2650-v4-2.20GHz	cpu	op	GMM(1, 1024, 1024, 1024)	Ansor-TPC	default	{'costs': [0.001950]}	1593586521.703597
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 256, 64, 128, 3, 2, 1)	Ansor-TPC	default	{'costs': [1e-05]}	1593586585.937866
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 128, 128, 256, 1, 2, 0)	Ansor-TPC	default	{'costs': [9e-06]}	1593586591.264275
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 64, 256, 256, 5, 1, 2)	Ansor-TPC	default	{'costs': [5e-05]}	1593586597.713663
Intel-E5-2650-v4-2.20GHz	cpu	op	C1D(1, 32, 512, 512, 3, 1, 1)	Ansor-TPC	default	{'costs': [6.2e-05]}	1593586606.578414
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 224, 224, 3, 64, 7, 2, 3)	Ansor-TPC	default	{'costs': [0.000179]}	1593586614.344265
Intel-E5-2650-v4-2.20GHz	cpu	op	C2D(1, 56, 56, 64, 64, 1, 1, 0)	Ansor-TPC	default	{'costs': [2.3e-05]}	1593586623.033785
